gid,geom,pop,volcano_id,source,buffer_km
33558908,POINT (112.82916549535003 -7.9041662990500114),1052,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556341,POINT (112.86249882855005 -7.895832965750009),7,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556342,POINT (112.87083216185003 -7.895832965750009),20,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556339,POINT (112.84583216195003 -7.895832965750009),255,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556340,POINT (112.85416549525003 -7.895832965750009),99,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556337,POINT (112.82916549535003 -7.895832965750009),1189,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556338,POINT (112.83749882865004 -7.895832965750009),1432,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556345,POINT (112.89583216175004 -7.895832965750009),256,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556346,POINT (112.90416549505004 -7.895832965750009),789,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556344,POINT (112.88749882845002 -7.895832965750009),102,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556343,POINT (112.87916549515 -7.895832965750009),103,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553708,POINT (112.88749882845002 -7.887499632450009),146,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553707,POINT (112.87916549515 -7.887499632450009),147,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553709,POINT (112.89583216175004 -7.887499632450009),274,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553710,POINT (112.90416549505004 -7.887499632450008),988,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551045,POINT (112.87916549515 -7.879166299150008),174,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551046,POINT (112.88749882845002 -7.879166299150008),757,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551047,POINT (112.89583216175004 -7.879166299150008),585,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551048,POINT (112.90416549505004 -7.879166299150008),419,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551040,POINT (112.83749882865004 -7.879166299150008),273,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551041,POINT (112.84583216195003 -7.879166299150008),6,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551042,POINT (112.85416549525003 -7.879166299150008),5,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551043,POINT (112.86249882855005 -7.879166299150008),273,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551044,POINT (112.87083216185003 -7.879166299150008),223,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553702,POINT (112.83749882865004 -7.887499632450009),731,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553701,POINT (112.82916549535003 -7.887499632450009),514,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553703,POINT (112.84583216195003 -7.887499632450008),38,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553704,POINT (112.85416549525003 -7.887499632450009),87,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553706,POINT (112.87083216185003 -7.887499632450008),76,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553705,POINT (112.86249882855005 -7.887499632450009),183,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33587378,POINT (113.05416549445003 -7.995832965350012),1,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33587377,POINT (113.04583216115003 -7.995832965350011),3,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33587376,POINT (113.03749882785002 -7.995832965350011),35,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33587375,POINT (113.02916549455003 -7.995832965350012),129,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33587374,POINT (113.02083216125004 -7.995832965350011),18,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33587379,POINT (113.06249882775 -7.995832965350011),6,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33584752,POINT (113.05416549445003 -7.987499632050011),17,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33584750,POINT (113.03749882785002 -7.98749963205001),239,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33584751,POINT (113.04583216115003 -7.98749963205001),25,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33584749,POINT (113.02916549455003 -7.987499632050011),234,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33584748,POINT (113.02083216125004 -7.98749963205001),434,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33584747,POINT (113.01249882795001 -7.98749963205001),41,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33584753,POINT (113.06249882775 -7.98749963205001),25,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33584754,POINT (113.07083216105002 -7.98749963205001),9,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33582216,POINT (113.05416549445003 -7.979166298750008),229,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33582215,POINT (113.04583216115003 -7.97916629875001),303,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33582214,POINT (113.03749882785002 -7.97916629875001),136,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33582211,POINT (113.01249882795001 -7.97916629875001),281,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33582210,POINT (113.00416549465 -7.97916629875001),4,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33582212,POINT (113.02083216125004 -7.97916629875001),509,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33582213,POINT (113.02916549455003 -7.979166298750008),94,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33582218,POINT (113.07083216105002 -7.97916629875001),188,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33582217,POINT (113.06249882775 -7.97916629875001),523,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33579610,POINT (113.05416549445003 -7.9708329654500085),963,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33579609,POINT (113.04583216115003 -7.970832965450008),610,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33579608,POINT (113.03749882785002 -7.970832965450008),348,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33579604,POINT (113.00416549465 -7.970832965450008),121,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33579605,POINT (113.01249882795001 -7.970832965450008),37,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33579606,POINT (113.02083216125004 -7.970832965450008),722,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33579607,POINT (113.02916549455003 -7.9708329654500085),92,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33579611,POINT (113.06249882775 -7.970832965450008),449,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33579612,POINT (113.07083216105002 -7.970832965450008),376,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33579613,POINT (113.07916549435004 -7.970832965450008),778,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33577009,POINT (113.02916549455003 -7.962499632150007),73,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33577008,POINT (113.02083216125004 -7.962499632150006),1104,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33577007,POINT (113.01249882795001 -7.962499632150006),77,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33577006,POINT (113.00416549465 -7.962499632150006),87,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33577010,POINT (113.03749882785002 -7.962499632150006),842,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33577011,POINT (113.04583216115003 -7.962499632150006),657,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33577012,POINT (113.05416549445003 -7.962499632150007),197,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33577015,POINT (113.07916549435004 -7.962499632150006),540,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33577014,POINT (113.07083216105002 -7.962499632150006),1118,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33577013,POINT (113.06249882775 -7.962499632150006),422,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33574349,POINT (113.02916549455003 -7.954166298850006),359,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33574348,POINT (113.02083216125004 -7.954166298850006),52,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33574346,POINT (113.00416549465 -7.954166298850006),5,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33574347,POINT (113.01249882795001 -7.954166298850006),13,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33574350,POINT (113.03749882785002 -7.954166298850006),58,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33574351,POINT (113.04583216115003 -7.954166298850006),34,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33574352,POINT (113.05416549445003 -7.954166298850006),75,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33574355,POINT (113.07916549435004 -7.954166298850006),145,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33574354,POINT (113.07083216105002 -7.954166298850006),495,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33574353,POINT (113.06249882775 -7.954166298850006),501,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33571724,POINT (113.01249882795001 -7.945832965550004),28,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33571725,POINT (113.02083216125004 -7.945832965550004),188,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33571726,POINT (113.02916549455003 -7.945832965550003),1085,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33571728,POINT (113.04583216115003 -7.945832965550004),91,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33571727,POINT (113.03749882785002 -7.945832965550004),169,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33571729,POINT (113.05416549445003 -7.945832965550003),256,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33571730,POINT (113.06249882775 -7.945832965550004),181,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33571731,POINT (113.07083216105002 -7.945832965550004),93,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33571732,POINT (113.07916549435004 -7.945832965550004),84,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33569145,POINT (113.00416549465 -7.9374996322500015),83,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33569146,POINT (113.01249882795001 -7.9374996322500015),76,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33569147,POINT (113.02083216125004 -7.9374996322500015),30,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33569148,POINT (113.02916549455003 -7.9374996322500015),110,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33569149,POINT (113.03749882785002 -7.9374996322500015),298,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33569150,POINT (113.04583216115003 -7.9374996322500015),237,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33569151,POINT (113.05416549445003 -7.9374996322500015),317,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33569152,POINT (113.06249882775 -7.9374996322500015),41,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33569153,POINT (113.07083216105002 -7.9374996322500015),332,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33569154,POINT (113.07916549435004 -7.9374996322500015),189,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33595012,POINT (112.84583216195003 -8.02083296525),283,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33592504,POINT (112.84583216195003 -8.012499631950007),279,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33592505,POINT (112.85416549525 -8.012499631950007),54,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33592506,POINT (112.86249882855003 -8.012499631950007),25,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33592507,POINT (112.87083216185002 -8.012499631950007),2,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33592503,POINT (112.83749882865004 -8.012499631950007),129,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33587808,POINT (112.83333216200003 -7.999999632000013),4,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33589996,POINT (112.83749882865004 -8.004166298650013),7,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33589997,POINT (112.84583216195003 -8.004166298650013),6,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33589998,POINT (112.85416549525003 -8.004166298650013),20,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33589999,POINT (112.87083216185003 -8.004166298650013),17,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33587809,POINT (112.85833216190004 -7.999999632000013),13,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551064,POINT (113.06249882775 -7.879166299150008),42,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551058,POINT (113.01249882795001 -7.879166299150008),43,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551059,POINT (113.02083216125004 -7.879166299150008),11,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551060,POINT (113.02916549455003 -7.879166299150008),219,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551061,POINT (113.03749882785002 -7.879166299150008),4,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551062,POINT (113.04583216115003 -7.879166299150008),83,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551063,POINT (113.05416549445003 -7.879166299150008),1328,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33551514,POINT (113.00416549465 -7.883332965800008),39,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553726,POINT (113.06249882775 -7.887499632450009),3,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553725,POINT (113.05416549445003 -7.887499632450008),489,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553724,POINT (113.04583216115003 -7.887499632450009),1104,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553723,POINT (113.03749882785002 -7.887499632450009),10,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553722,POINT (113.02916549455003 -7.887499632450008),151,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33553721,POINT (113.01666549460002 -7.887499632450009),6,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556358,POINT (113.02083216125004 -7.895832965750009),132,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556359,POINT (113.02916549455003 -7.895832965750009),116,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556357,POINT (113.01249882795001 -7.895832965750009),16,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556356,POINT (113.00416549465 -7.895832965750009),195,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556362,POINT (113.05416549445003 -7.895832965750009),51,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556360,POINT (113.03749882785002 -7.895832965750009),185,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556361,POINT (113.04583216115003 -7.895832965750009),736,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33556363,POINT (113.06249882775 -7.895832965750009),339,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33558937,POINT (113.07083216105002 -7.9041662990500114),4,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33558936,POINT (113.06249882775 -7.9041662990500114),464,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33558929,POINT (113.00416549465 -7.9041662990500114),304,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33558930,POINT (113.01249882795001 -7.9041662990500114),82,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33558931,POINT (113.02083216125004 -7.9041662990500114),111,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33558932,POINT (113.02916549455003 -7.904166299050011),36,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33558935,POINT (113.05416549445003 -7.904166299050011),56,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33558934,POINT (113.04583216115003 -7.9041662990500114),803,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33558933,POINT (113.03749882785002 -7.9041662990500114),898,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33561475,POINT (113.07916549435004 -7.912499632350013),39,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33561474,POINT (113.07083216105002 -7.912499632350013),388,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33561471,POINT (113.03749882785002 -7.912499632350013),1097,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33561472,POINT (113.04583216115003 -7.912499632350013),340,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33561473,POINT (113.05416549445003 -7.912499632350014),219,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33561467,POINT (113.00416549465 -7.912499632350013),38,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33561468,POINT (113.01249882795001 -7.912499632350013),23,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33561469,POINT (113.02083216125004 -7.912499632350013),41,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33561470,POINT (113.02916549455003 -7.912499632350014),297,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33563945,POINT (113.01249882795004 -7.920832965650006),104,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33563944,POINT (113.00416549465001 -7.920832965650006),232,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33563947,POINT (113.02916549455003 -7.920832965650006),627,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33563946,POINT (113.02083216125004 -7.920832965650006),258,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33563949,POINT (113.04583216115005 -7.920832965650006),169,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33563948,POINT (113.03749882785002 -7.920832965650006),77,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33563950,POINT (113.05416549445002 -7.920832965650006),382,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33563951,POINT (113.06249882775 -7.920832965650006),373,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33563952,POINT (113.07916549435005 -7.920832965650006),192,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33561900,POINT (113.06666549439998 -7.916666299000006),303,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33566503,POINT (113.07916549435004 -7.929166298950001),2,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33566501,POINT (113.06249882775 -7.929166298950001),154,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33566502,POINT (113.07083216105002 -7.929166298950001),412,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33566500,POINT (113.05416549445003 -7.92916629895),330,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33566499,POINT (113.04583216115003 -7.929166298950001),547,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33566498,POINT (113.03749882785002 -7.929166298950001),434,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33566496,POINT (113.02083216125004 -7.929166298950001),586,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33566497,POINT (113.02916549455003 -7.92916629895),340,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33566494,POINT (113.00416549465 -7.929166298950001),714,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
33566495,POINT (113.01249882795001 -7.929166298950001),582,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bd0,unrest,30
